timestamp,FVNT_V(V),OBVTC(K),ETC21(K),OFMTC(K),FPUMP_I(A),FTPT(psi),ETC4(K),ETC1(K),OVNT_I(A),PUF_I(A),ETC10(K),Thrust(lbf),FBANG_V(V),FRUNPT(psi),ETC2(K),LN2FILL_I(A),FVNT_I(A),FMV_I(A),OPV_V(V),Sense(V),CHPT2(psi),ETC7(K),OTTC3(K),OFILL_I(A),OPV_I(A),ETC14(K),FIPT(psi),PUISO2_I(A),ETC20(K),OMV_I(A),ODP(psi),OTTC2(K),Deluge_V(V),Ignitor_I(A),ETC12(K),OBV_I(A),PUISO2_V(V),FSISO2_V(V),ETC18(K),PUO_V(V),ORUNPT(psi),FMV_V(V),OBV_V(V),FPV_I(A),FBANG_I(A),OTPT(psi),OIPT(psi),FPV_V(V),PRPTO(psi),OTBTC(K),OVNT_V(V),Deluge_I(A),OFILL_V(V),ETC8(K),CHPT1(psi),FPUMP_V(V),LN2FILL_V(V),ETC6(K),FSISO2_I(A),PNPT(psi),Ignitor_V(V),OBANG_I(A),OITC(K),PRISO2_I(A),PUO_I(A),PRPT2(psi),PRISO2_V(V),PUPT2(psi),OMV_V(V),ETC13(K),OBANG_V(V),ETC16(K),PUF_V(V),OLVL(psi),FPUMP,FVNT,OBANG,OPV,OMV,FMV,OFILL,Deluge,FSISO2,Ignitor,FPV,PUF,PRISO2,PUISO2,PUO,LN2FILL,OVNT,OBV,FBANG
1757804421,23.792,295.478,287.799,90.409,-0.002,-3.785,287.58,288.207,0.101,0.094,289.406,-22.252,0.213,-0.9,288.207,0.001,0.103,0.001,23.764,4.405,-1.329,73.859,77.827,0.002,0.096,285.988,-6.336,0.001,288.491,0.002,-36.116,84.791,28.468,-0.002,288.193,0.096,1.656,23.79,286.525,23.742,3.129,1.689,23.734,0.098,0.006,43.994,-4.834,23.762,58.037,294.046,23.788,-0.002,1.649,288.074,-3.737,27.651,1.683,286.942,0.097,120.595,27.651,0.006,288.491,0.002,0.092,1502.304,1.653,-1.711,1.69,287.717,0.227,285.094,23.729,-37.822,disconnected,closed,closed,open,closed,closed,closed,disconnected,closed,fault,open,closed,closed,closed,closed,closed,closed,closed,closed
1757804421,23.791,295.211,287.683,90.744,-0.002,-3.785,287.728,288.267,0.102,0.094,289.528,-20.663,0.213,-0.781,288.207,0.001,0.103,0.002,23.764,4.405,-1.21,73.859,78.497,0.002,0.096,285.96,-6.384,0.002,288.046,0.002,-36.774,85.006,28.468,-0.002,287.986,0.096,1.655,23.789,286.616,23.74,3.51,1.69,23.731,0.098,0.006,43.97,-4.786,23.762,58.204,294.046,23.789,-0.002,1.649,288.009,-3.666,27.651,1.683,286.936,0.097,120.631,27.651,0.006,288.046,0.001,0.092,1502.423,1.652,-1.759,1.69,287.867,0.227,285.125,23.728,-37.822,disconnected,closed,closed,open,closed,closed,closed,disconnected,closed,fault,open,closed,closed,closed,closed,closed,closed,closed,closed
1757804421,23.791,295.242,287.683,91.133,-0.002,-3.761,287.699,288.207,0.101,0.094,289.587,-22.252,0.213,-0.805,288.147,0.001,0.103,0.002,23.764,4.405,-1.186,73.859,78.351,0.002,0.096,285.897,-6.408,0.001,288.102,0.002,-36.813,85.143,28.468,-0.002,287.924,0.096,1.653,23.791,286.434,23.739,2.461,1.69,23.729,0.098,0.006,43.922,-4.763,23.762,58.108,294.046,23.788,-0.002,1.649,288.068,-3.594,27.651,1.683,286.698,0.097,120.667,27.651,0.006,288.102,0.002,0.092,1501.35,1.657,-1.806,1.689,287.864,0.227,285.062,23.73,-37.822,disconnected,closed,closed,open,closed,closed,closed,disconnected,closed,fault,open,closed,closed,closed,closed,closed,closed,closed,closed
1757804421,23.79,295.332,287.561,90.874,-0.002,-3.881,287.731,288.301,0.102,0.094,289.406,-22.252,0.213,-0.853,288.301,0.001,0.102,0.002,23.764,4.405,-1.329,73.457,78.057,0.002,0.096,285.897,-6.36,0.001,288.193,0.002,-36.595,84.869,27.915,-0.002,288.074,0.096,1.652,23.79,286.553,23.741,2.986,1.691,23.736,0.098,0.006,43.899,-4.786,23.762,58.132,294.046,23.79,-0.002,1.649,288.159,-3.594,27.168,1.683,286.908,0.097,120.619,27.168,0.006,288.193,0.002,0.092,1501.589,1.657,-1.711,1.69,288.014,0.227,285.122,23.722,-37.822,disconnected,closed,closed,open,closed,closed,closed,disconnected,closed,fault,open,closed,closed,closed,closed,closed,closed,closed,closed
1757804421,23.796,295.27,287.742,90.738,-0.002,-3.714,287.43,288.147,0.102,0.094,289.528,-20.663,0.215,-0.853,288.207,0.001,0.103,0.002,23.762,4.405,-1.186,73.859,77.757,0.002,0.096,285.96,-6.36,0.001,288.374,0.002,-36.002,85.137,27.915,-0.002,288.374,0.096,1.652,23.792,286.616,23.739,2.533,1.689,23.732,0.097,0.006,43.803,-4.81,23.769,58.156,294.046,23.79,-0.002,1.646,288.193,-3.737,27.168,1.681,287.002,0.097,120.702,27.168,0.006,288.374,0.001,0.091,1503.139,1.657,-1.83,1.689,287.779,0.227,285.125,23.728,-37.815,disconnected,closed,closed,open,closed,closed,closed,disconnected,closed,fault,open,closed,closed,closed,closed,closed,closed,closed,closed
1757804421,23.795,295.329,287.802,90.54,-0.002,-3.833,287.728,288.326,0.102,0.094,289.706,-20.663,0.215,-0.829,288.207,0.001,0.103,0.002,23.762,4.405,-1.139,73.859,77.827,0.002,0.096,286.198,-6.455,0.001,288.074,0.002,-36.76,84.791,27.915,-0.002,287.955,0.096,1.656,23.79,286.437,23.748,3.01,1.689,23.734,0.097,0.006,44.065,-4.858,23.769,58.061,294.046,23.787,-0.002,1.646,288.218,-3.618,27.168,1.681,286.849,0.097,120.726,27.168,0.006,288.074,0.001,0.092,1500.754,1.656,-1.782,1.689,287.836,0.227,285.244,23.732,-37.822,disconnected,closed,closed,open,closed,closed,closed,disconnected,closed,fault,open,closed,closed,closed,closed,closed,closed,closed,closed
1757804421,23.791,295.357,287.561,90.997,-0.002,-3.881,287.637,288.267,0.102,0.094,289.525,-20.663,0.215,-0.781,288.386,0.001,0.103,0.002,23.762,4.405,-1.449,73.859,78.344,0.002,0.096,286.048,-6.36,0.002,287.83,0.002,-36.781,85.137,27.915,-0.002,288.128,0.096,1.654,23.788,286.525,23.741,2.08,1.691,23.73,0.097,0.006,43.946,-4.81,23.769,58.156,294.046,23.789,-0.002,1.646,287.98,-3.714,27.168,1.681,286.968,0.097,120.655,27.168,0.006,287.83,0.001,0.092,1502.423,1.654,-1.782,1.689,287.83,0.227,284.974,23.727,-37.811,disconnected,closed,closed,open,closed,closed,closed,disconnected,closed,fault,open,closed,closed,closed,closed,closed,closed,closed,closed
1757804421,23.791,295.267,287.68,90.682,-0.002,-3.666,287.427,288.267,0.102,0.094,289.525,-19.073,0.215,-0.781,288.267,0.001,0.102,0.002,23.762,4.405,-1.306,73.859,78.573,0.002,0.096,286.079,-6.312,0.001,288.133,0.002,-36.692,84.804,27.531,-0.002,287.895,0.096,1.654,23.794,286.556,23.739,3.439,1.69,23.733,0.097,0.006,44.065,-4.834,23.769,58.108,294.046,23.788,-0.002,1.646,288.037,-3.714,27.036,1.681,286.846,0.097,120.655,27.036,0.006,288.133,0.002,0.092,1501.827,1.652,-1.878,1.69,287.836,0.227,285.125,23.73,-37.822,disconnected,closed,closed,open,closed,closed,closed,disconnected,closed,fault,open,closed,closed,closed,closed,closed,closed,closed,closed
1757804421,23.792,295.329,287.47,90.478,-0.002,-3.785,287.609,288.147,0.102,0.094,289.375,-23.842,0.212,-0.924,288.147,0,0.103,0.002,23.765,4.405,-1.425,73.859,77.757,0.002,0.096,286.113,-6.336,0.002,288.312,0.002,-35.998,84.863,27.531,-0.002,288.133,0.096,1.656,23.789,286.769,23.743,3.272,1.689,23.735,0.097,0.006,43.994,-4.786,23.765,58.156,294.046,23.787,-0.002,1.647,288.009,-3.69,27.036,1.682,286.936,0.097,120.655,27.036,0.006,288.312,0.001,0.092,1500.635,1.654,-1.759,1.689,287.776,0.227,285.099,23.727,-37.822,disconnected,closed,closed,open,closed,closed,closed,disconnected,closed,fault,open,closed,closed,closed,closed,closed,closed,closed,closed
1757804421,23.791,295.388,287.561,90.874,-0.002,-3.833,287.549,288.598,0.101,0.094,289.525,-20.663,0.212,-0.853,288.42,0,0.102,0.002,23.765,4.405,-0.948,73.457,78.057,0.002,0.096,286.261,-6.241,0.001,288.284,0.002,-36.742,85.28,27.531,-0.002,288.046,0.096,1.656,23.793,286.678,23.748,2.509,1.688,23.734,0.097,0.006,43.899,-4.715,23.765,58.18,294.046,23.791,-0.002,1.647,288.284,-3.69,27.036,1.682,287.212,0.097,120.619,27.036,0.006,288.284,0.001,0.092,1501.827,1.653,-1.878,1.69,287.986,0.227,285.307,23.732,-37.822,disconnected,closed,closed,open,closed,closed,closed,disconnected,closed,fault,open,closed,closed,closed,closed,closed,closed,closed,closed
1757804421,23.792,295.239,287.592,90.54,-0.002,-3.857,287.518,288.357,0.102,0.094,289.318,-20.663,0.212,-0.853,288.298,0,0.103,0.002,23.765,4.405,-1.282,73.296,77.827,0.002,0.096,286.17,-6.312,0.002,287.807,0.002,-36.799,85.202,27.531,-0.002,288.165,0.096,1.656,23.798,286.528,23.746,3.463,1.691,23.734,0.097,0.006,44.018,-4.81,23.765,58.084,294.046,23.789,-0.002,1.647,288.159,-3.737,27.036,1.682,286.908,0.097,120.655,27.036,0.006,287.807,0.001,0.092,1501.112,1.657,-1.83,1.693,287.926,0.227,285.156,23.723,-37.822,disconnected,closed,closed,open,closed,closed,closed,disconnected,closed,fault,open,closed,closed,closed,closed,closed,closed,closed,closed
1757804421,23.795,295.239,287.62,90.54,-0.002,-3.785,287.518,288.176,0.102,0.094,289.465,-19.073,0.212,-0.853,288.116,0,0.103,0.002,23.765,4.405,-1.282,73.779,77.827,0.002,0.096,286.17,-6.312,0.002,288.284,0.002,-36.856,85.202,26.744,-0.002,287.986,0.096,1.657,23.791,286.528,23.741,2.604,1.691,23.734,0.097,0.006,43.946,-4.81,23.765,58.156,294.046,23.788,-0.002,1.647,288.159,-3.737,27.648,1.682,286.908,0.097,120.702,27.648,0.006,288.284,0.001,0.092,1501.827,1.656,-1.806,1.69,287.926,0.227,285.156,23.727,-37.822,disconnected,closed,closed,open,closed,closed,closed,disconnected,closed,fault,open,closed,closed,closed,closed,closed,closed,closed,closed
1757804422,23.795,295.419,287.62,90.54,-0.002,-3.785,287.699,288.176,0.102,0.094,289.465,-19.073,0.212,-0.853,288.116,0,0.103,0.002,23.765,4.405,-1.067,73.779,77.827,0.002,0.096,286.17,-6.336,0.002,288.284,0.002,-36.856,85.202,26.744,-0.002,287.986,0.096,1.657,23.791,286.528,23.741,2.604,1.691,23.734,0.097,0.006,43.946,-4.763,23.765,58.156,294.046,23.788,-0.002,1.647,288.099,-3.618,27.648,1.682,286.968,0.097,120.702,27.648,0.006,288.284,0.001,0.092,1501.827,1.656,-1.806,1.69,287.926,0.227,285.156,23.727,-37.822,disconnected,closed,closed,open,closed,closed,closed,disconnected,closed,fault,open,closed,closed,closed,closed,closed,closed,closed,closed
1757804422,23.796,295.445,287.467,90.416,-0.002,-3.785,287.606,288.298,0.102,0.094,289.431,-20.663,0.214,-0.853,288.298,0.001,0.102,0.002,23.758,4.405,-1.067,73.296,77.539,0.002,0.096,286.258,-6.408,0.002,288.284,0.002,-36.048,85.208,26.744,-0.002,288.046,0.096,1.653,23.794,286.675,23.749,2.247,1.692,23.732,0.097,0.006,43.946,-4.667,23.768,58.037,294.046,23.787,-0.002,1.65,288.306,-3.618,27.648,1.68,286.877,0.097,120.678,27.648,0.006,288.284,0.001,0.092,1501.35,1.652,-1.83,1.688,287.986,0.228,285.125,23.728,-37.822,disconnected,closed,closed,open,closed,closed,closed,disconnected,closed,fault,open,closed,closed,closed,closed,closed,closed,closed,closed
1757804422,23.796,295.445,287.529,90.416,-0.002,-3.785,287.606,288.298,0.102,0.094,289.196,-22.252,0.214,-0.781,288.298,0.001,0.102,0.002,23.758,4.405,-1.186,73.296,77.539,0.002,0.096,286.258,-6.265,0.002,288.403,0.002,-36.52,85.208,26.744,-0.002,287.867,0.096,1.653,23.794,286.675,23.74,2.533,1.691,23.738,0.097,0.006,43.946,-4.715,23.768,58.037,294.046,23.787,-0.002,1.65,288.306,-3.714,27.648,1.68,286.877,0.097,120.678,27.648,0.006,288.403,0.001,0.092,1501.35,1.652,-1.782,1.688,287.986,0.228,285.125,23.726,-37.822,disconnected,closed,closed,open,closed,closed,closed,disconnected,closed,fault,open,closed,closed,closed,closed,closed,closed,closed,closed
1757804422,23.79,295.507,287.623,90.546,-0.002,-3.857,287.549,288.207,0.102,0.094,289.468,-22.252,0.215,-0.781,288.267,0.001,0.102,0.002,23.764,4.405,-1.234,73.859,78.127,0.002,0.096,286.017,-6.336,0.001,288.471,0.002,-36.627,84.935,27.685,-0.002,288.292,0.096,1.656,23.796,286.494,23.74,1.985,1.692,23.739,0.097,0.006,43.994,-4.81,23.767,58.18,294.046,23.788,-0.002,1.647,288.19,-3.642,27.941,1.683,286.999,0.098,120.798,27.941,0.005,288.471,0.001,0.091,1500.635,1.655,-1.83,1.688,288.054,0.225,285.122,23.723,-37.822,disconnected,closed,closed,open,closed,closed,closed,disconnected,closed,fault,open,closed,closed,closed,closed,closed,closed,closed,closed
1757804422,23.787,295.419,287.68,90.738,-0.002,-3.928,287.58,288.332,0.102,0.094,289.644,-23.842,0.215,-0.805,288.451,0.001,0.103,0.002,23.764,4.405,-1.306,73.537,78.344,0.002,0.096,286.198,-6.193,0.001,288.25,0.002,-36.009,84.863,27.685,-0.002,287.892,0.096,1.656,23.793,286.437,23.742,3.081,1.689,23.731,0.097,0.006,44.042,-4.715,23.767,58.132,294.046,23.792,-0.002,1.647,288.159,-3.69,27.941,1.683,286.968,0.097,120.81,27.941,0.005,288.25,0.001,0.091,1500.874,1.657,-1.759,1.691,287.833,0.225,285.185,23.732,-37.822,disconnected,closed,closed,open,closed,closed,closed,disconnected,closed,fault,open,closed,closed,closed,closed,closed,closed,closed,closed
1757804422,23.793,295.211,287.68,90.602,-0.002,-3.737,287.49,288.298,0.102,0.094,289.525,-20.663,0.215,-0.876,288.179,0.001,0.102,0.002,23.764,4.405,-1.258,73.296,78.043,0.002,0.096,285.988,-6.312,0.001,288.165,0.002,-36.713,84.856,27.685,-0.002,288.105,0.096,1.654,23.791,286.525,23.747,3.248,1.689,23.736,0.097,0.006,43.946,-4.834,23.767,58.156,294.046,23.79,-0.002,1.647,288.159,-3.666,27.941,1.683,286.968,0.097,120.953,27.941,0.005,288.165,0.002,0.092,1500.754,1.654,-1.782,1.688,287.867,0.225,285.153,23.728,-37.822,disconnected,closed,closed,open,closed,closed,closed,disconnected,closed,fault,open,closed,closed,closed,closed,closed,closed,closed,closed
1757804422,23.796,295.211,287.68,90.602,-0.002,-3.809,287.49,288.207,0.102,0.094,289.525,-20.663,0.215,-0.876,288.207,0.001,0.102,0.002,23.764,4.405,-1.258,73.859,78.043,0.002,0.096,285.988,-6.312,0.001,288.165,0.002,-36.713,84.856,27.685,-0.002,288.105,0.096,1.655,23.796,286.525,23.747,3.248,1.689,23.736,0.097,0.006,43.851,-4.834,23.767,58.061,294.046,23.794,-0.002,1.647,288.159,-3.666,27.941,1.683,286.968,0.097,120.833,27.941,0.005,288.165,0.001,0.092,1501.47,1.656,-1.782,1.688,287.867,0.225,285.153,23.728,-37.822,disconnected,closed,closed,open,closed,closed,closed,disconnected,closed,fault,open,closed,closed,closed,closed,closed,closed,closed,closed
1757804422,23.796,295.419,287.623,90.67,-0.003,-3.761,287.58,288.267,0.102,0.094,289.587,-23.842,0.215,-0.781,288.147,0.001,0.103,0.002,23.764,4.405,-1.282,73.859,77.68,0.002,0.096,286.019,-6.241,0.001,288.082,0.002,-36.792,84.928,27.654,-0.003,288.261,0.096,1.657,23.794,286.496,23.743,2.7,1.69,23.735,0.097,0.006,43.946,-4.834,23.767,58.084,294.046,23.786,-0.002,1.647,288.099,-3.737,27.909,1.683,286.968,0.097,120.857,27.909,0.005,288.082,0.001,0.092,1500.516,1.655,-1.83,1.689,288.082,0.225,285.244,23.735,-37.822,disconnected,closed,closed,open,closed,closed,closed,disconnected,closed,fault,open,closed,closed,closed,closed,closed,closed,closed,closed
1757804422,23.791,295.329,287.561,90.546,-0.003,-3.857,287.549,288.267,0.102,0.094,289.406,-23.842,0.214,-0.805,288.267,0.001,0.102,0.002,23.76,4.405,-1.163,73.859,77.834,0.002,0.096,286.139,-6.265,0.002,288.397,0.002,-36.055,84.935,27.654,-0.003,287.98,0.096,1.656,23.788,286.556,23.746,3.487,1.691,23.736,0.098,0.006,43.899,-4.739,23.769,58.204,294.046,23.79,-0.002,1.647,288.218,-3.69,27.909,1.681,286.968,0.097,120.905,27.909,0.006,288.397,0.001,0.092,1502.542,1.657,-1.806,1.687,287.623,0.227,285.125,23.728,-37.822,disconnected,closed,closed,open,closed,closed,closed,disconnected,closed,fault,open,closed,closed,closed,closed,closed,closed,closed,closed
1757804422,23.795,295.239,287.501,90.738,-0.003,-3.785,287.637,288.386,0.102,0.094,289.346,-20.663,0.214,-0.876,288.267,0.001,0.103,0.002,23.76,4.405,-1.306,73.859,77.904,0.002,0.096,286.079,-6.312,0.002,288.165,0.002,-36.767,85.137,27.654,-0.003,288.105,0.096,1.656,23.796,286.616,23.739,3.153,1.689,23.734,0.098,0.006,43.97,-4.858,23.769,58.18,294.046,23.792,-0.002,1.647,288.068,-3.737,27.909,1.681,286.936,0.097,120.798,27.909,0.006,288.165,0.001,0.092,1500.993,1.654,-1.687,1.687,287.807,0.227,285.065,23.736,-37.822,disconnected,closed,closed,open,closed,closed,closed,disconnected,closed,fault,open,closed,closed,closed,closed,closed,closed,closed,closed
1757804422,23.794,295.357,287.802,90.997,-0.002,-3.881,287.458,288.235,0.102,0.094,289.528,-22.252,0.214,-0.829,288.235,0,0.103,0.002,23.767,4.405,-1.139,73.779,77.904,0.002,0.096,286.079,-6.145,0.002,287.719,0.002,-36.788,84.863,27.09,-0.002,288.196,0.096,1.658,23.791,286.377,23.737,3.057,1.69,23.738,0.097,0.006,43.994,-4.786,23.763,58.108,294.046,23.786,-0.002,1.646,288.312,-3.714,27.859,1.68,287.24,0.097,120.881,27.859,0.005,287.719,0.001,0.092,1500.278,1.656,-1.83,1.688,288.017,0.227,285.244,23.729,-37.822,disconnected,closed,closed,open,closed,closed,closed,disconnected,closed,fault,open,closed,closed,closed,closed,closed,closed,closed,closed
1757804422,23.788,295.357,287.711,90.806,-0.002,-3.904,287.518,288.207,0.102,0.094,289.556,-22.252,0.214,-0.948,288.207,0,0.103,0.002,23.767,4.405,-1.091,73.859,77.834,0.002,0.096,286.108,-6.217,0.002,288.406,0.002,-36.699,85.071,27.09,-0.002,288.227,0.096,1.652,23.795,286.525,23.744,2.867,1.69,23.734,0.097,0.006,44.018,-4.834,23.763,58.108,294.046,23.796,-0.002,1.646,288.221,-3.761,27.859,1.68,286.971,0.097,120.833,27.859,0.005,288.406,0.001,0.092,1501.112,1.657,-1.782,1.688,287.929,0.227,285.094,23.736,-37.822,disconnected,closed,closed,open,closed,closed,closed,disconnected,closed,fault,open,closed,closed,closed,closed,closed,closed,closed,closed
1757804422,23.79,295.211,287.68,90.546,-0.002,-3.833,287.49,288.147,0.102,0.094,289.465,-23.842,0.214,-0.805,288.088,0,0.102,0.002,23.767,4.405,-1.019,73.859,77.539,0.002,0.096,286.261,-6.193,0.001,288.162,0.002,-36.524,85.208,27.09,-0.002,288.043,0.096,1.657,23.791,286.678,23.746,3.081,1.69,23.734,0.097,0.006,43.922,-4.786,23.763,58.156,294.046,23.789,-0.002,1.646,288.218,-3.642,27.859,1.68,286.968,0.097,120.869,27.859,0.005,288.162,0.001,0.092,1500.635,1.657,-1.735,1.689,287.685,0.227,285.187,23.732,-37.822,disconnected,closed,closed,open,closed,closed,closed,disconnected,closed,fault,open,closed,closed,closed,closed,closed,closed,closed,closed
1757804422,23.789,295.36,287.739,90.552,-0.002,-3.785,287.58,288.147,0.102,0.094,289.584,-20.663,0.214,-0.853,288.207,0,0.102,0.002,23.767,4.405,-0.948,73.859,78.281,0.002,0.096,285.872,-6.217,0.001,288.403,0.002,-36.073,85.352,27.09,-0.002,287.986,0.096,1.656,23.788,286.706,23.744,3.034,1.688,23.731,0.097,0.006,43.97,-4.834,23.763,58.18,294.046,23.784,-0.002,1.646,288.099,-3.714,27.859,1.68,286.849,0.097,120.929,27.859,0.005,288.403,0.001,0.092,1501.708,1.654,-1.782,1.691,287.867,0.227,285.037,23.731,-37.822,disconnected,closed,closed,open,closed,closed,closed,disconnected,closed,fault,open,closed,closed,closed,closed,closed,closed,closed,closed
1757804422,23.788,295.27,287.646,90.75,-0.002,-3.833,287.609,288.235,0.102,0.094,289.372,-23.842,0.214,-0.829,288.176,0.001,0.103,0.002,23.76,4.405,-1.234,73.779,78.211,0.002,0.096,286.051,-6.145,0.001,288.043,0.002,-36.738,85.287,28.329,-0.002,288.162,0.096,1.656,23.795,286.706,23.736,2.485,1.689,23.733,0.097,0.006,43.946,-4.763,23.765,58.204,294.046,23.788,-0.002,1.647,288.221,-3.714,26.617,1.682,286.792,0.097,120.869,26.617,0.005,288.043,0.001,0.092,1501.946,1.657,-1.782,1.689,287.983,0.225,285.156,23.732,-37.822,disconnected,closed,closed,open,closed,closed,closed,disconnected,closed,fault,open,closed,closed,closed,closed,closed,closed,closed,closed
1757804422,23.789,295.092,287.711,90.409,-0.002,-3.904,287.549,288.238,0.102,0.094,289.437,-20.663,0.214,-0.876,288.357,0.001,0.102,0.002,23.76,4.405,-1.306,73.296,78.12,0.002,0.096,286.136,-6.36,0.002,288.046,0.002,-36.81,84.515,28.329,-0.002,288.046,0.096,1.654,23.793,286.613,23.744,2.223,1.689,23.734,0.097,0.006,43.97,-4.786,23.765,58.132,294.046,23.784,-0.002,1.647,288.131,-3.714,26.617,1.682,286.88,0.097,120.917,26.617,0.005,288.046,0.001,0.092,1500.993,1.657,-1.735,1.689,287.926,0.225,285.122,23.733,-37.822,disconnected,closed,closed,open,closed,closed,closed,disconnected,closed,fault,open,closed,closed,closed,closed,closed,closed,closed,closed
1757804422,23.795,295.507,287.592,90.868,-0.002,-3.857,287.609,288.264,0.102,0.094,289.437,-23.842,0.214,-0.876,288.204,0.001,0.102,0.002,23.76,4.405,-1.234,73.699,78.197,0.002,0.096,285.988,-6.241,0.001,288.074,0.002,-36.652,84.587,28.329,-0.002,287.955,0.096,1.652,23.79,286.644,23.743,2.318,1.689,23.735,0.097,0.006,44.042,-4.739,23.765,58.108,294.046,23.791,-0.002,1.647,288.193,-3.69,26.617,1.682,286.763,0.097,121.036,26.617,0.005,288.074,0.001,0.092,1501.112,1.655,-1.759,1.689,287.955,0.225,285.094,23.729,-37.822,disconnected,closed,closed,open,closed,closed,closed,disconnected,closed,fault,open,closed,closed,closed,closed,closed,closed,closed,closed
1757804422,23.786,295.298,287.561,90.676,-0.002,-3.785,287.518,288.295,0.102,0.094,289.465,-22.252,0.214,-0.9,288.116,0.001,0.102,0.002,23.76,4.405,-1.115,73.779,77.834,0.002,0.096,285.929,-6.312,0.001,288.193,0.002,-36.302,85.208,28.329,-0.002,288.133,0.097,1.655,23.788,286.704,23.74,2.867,1.689,23.739,0.097,0.006,43.922,-4.786,23.765,58.132,294.046,23.789,-0.002,1.647,288.25,-3.714,26.617,1.682,286.999,0.097,120.929,26.617,0.005,288.193,0.001,0.092,1502.066,1.656,-1.711,1.691,287.895,0.225,285.153,23.732,-37.822,disconnected,closed,closed,open,closed,closed,closed,disconnected,closed,fault,open,closed,closed,closed,closed,closed,closed,closed,closed
1757804422,23.786,295.298,287.561,90.602,-0.002,-3.785,287.518,288.295,0.102,0.094,289.406,-20.663,0.214,-0.829,288.116,0.001,0.102,0.002,23.76,4.405,-1.115,73.779,78.19,0.002,0.096,286.17,-6.312,0.001,288.19,0.002,-36.037,84.856,28.329,-0.002,288.012,0.096,1.655,23.788,286.647,23.739,1.627,1.689,23.734,0.097,0.006,43.922,-4.786,23.765,58.132,294.046,23.789,-0.002,1.647,288.25,-3.714,26.617,1.682,286.999,0.097,120.929,26.617,0.005,288.19,0.001,0.092,1502.066,1.656,-1.711,1.689,287.595,0.225,285.335,23.734,-37.822,disconnected,closed,closed,open,closed,closed,closed,disconnected,closed,fault,open,closed,closed,closed,closed,closed,closed,closed,closed
1757804422,23.791,295.36,287.708,90.608,-0.003,-3.737,287.58,288.238,0.102,0.094,289.315,-20.663,0.214,-0.853,288.119,0,0.103,0.001,23.759,4.405,-1.234,73.296,78.05,0.002,0.096,286.079,-6.169,0.002,287.926,0.002,-36.792,85.137,27.789,-0.003,287.926,0.096,1.657,23.791,286.556,23.745,2.962,1.689,23.732,0.097,0.006,44.018,-4.786,23.765,58.132,294.046,23.787,-0.002,1.648,288.309,-3.737,27.837,1.68,287.058,0.097,120.953,27.837,0.006,287.926,0.001,0.092,1500.993,1.654,-1.806,1.688,287.986,0.227,285.125,23.734,-37.818,disconnected,closed,closed,open,closed,closed,closed,disconnected,closed,fault,open,closed,closed,closed,closed,closed,closed,closed,closed
1757804422,23.791,295.447,287.589,90.738,-0.003,-3.857,287.609,288.238,0.102,0.094,289.494,-22.252,0.214,-0.781,288.298,0,0.103,0.002,23.759,4.405,-1.258,73.296,77.757,0.002,0.096,286.079,-6.241,0.001,288.136,0.002,-36.799,84.725,27.789,-0.003,288.315,0.096,1.655,23.789,286.616,23.738,2.652,1.692,23.734,0.097,0.006,43.922,-4.93,23.765,58.132,294.046,23.79,-0.002,1.648,288.312,-3.642,27.837,1.68,287.061,0.097,120.857,27.837,0.006,288.136,0.001,0.092,1500.039,1.657,-1.854,1.689,287.839,0.227,285.244,23.723,-37.822,disconnected,closed,closed,open,closed,closed,closed,disconnected,closed,fault,open,closed,closed,closed,closed,closed,closed,closed,closed
1757804422,23.791,295.391,287.683,90.546,-0.003,-3.809,287.612,288.326,0.102,0.094,289.528,-22.252,0.214,-0.948,288.028,0,0.103,0.002,23.759,4.405,-1.353,73.859,77.834,0.002,0.096,285.926,-6.289,0.002,288.346,0.002,-36.502,84.797,27.789,-0.003,288.167,0.096,1.655,23.792,286.582,23.744,2.438,1.69,23.734,0.097,0.006,43.994,-4.786,23.765,58.108,294.046,23.789,-0.002,1.648,287.978,-3.785,27.837,1.68,286.846,0.096,120.965,27.837,0.006,288.346,0.001,0.092,1500.874,1.655,-1.83,1.692,287.989,0.227,285.151,23.73,-37.822,disconnected,closed,closed,open,closed,closed,closed,disconnected,closed,fault,open,closed,closed,closed,closed,closed,closed,closed,closed
